index,totalAssertions,validAssertions,passedAssertions,totalAssertionsforQLTY,measuredPROD,referencePROD, measuredUS, referenceUS, measuredQLTY, referenceQLTY
4740,48,11,7,8, 14.58, 22.92,3,4, 87.50,100.00
4741,48,14,7,8, 14.58, 29.17,3,5, 87.50,100.00
4742,48,13,9,10, 18.75, 27.08,4,5, 90.00,100.00
4743,48,16,9,10, 18.75, 33.33,4,6, 90.00,100.00
4744,48,12,7,8, 14.58, 25.00,3,4, 87.50,100.00
4745,48,15,7,8, 14.58, 31.25,3,5, 87.50,100.00
4746,48,14,9,10, 18.75, 29.17,4,5, 90.00,100.00
4747,48,17,9,10, 18.75, 35.42,4,6, 90.00,100.00
4748,48,14,7,8, 14.58, 29.17,3,5, 87.50,100.00
4749,48,17,7,8, 14.58, 35.42,3,6, 87.50,100.00
4750,48,16,16,28, 33.33, 33.33,9,6, 57.14,100.00
4751,48,19,16,28, 33.33, 39.58,9,7, 57.14,100.00
4752,48,14,7,8, 14.58, 29.17,3,4, 87.50,100.00
4753,48,17,7,8, 14.58, 35.42,3,5, 87.50,100.00
4754,48,16,9,10, 18.75, 33.33,4,5, 90.00,100.00
4755,48,19,9,10, 18.75, 39.58,4,6, 90.00,100.00
4756,48,16,7,8, 14.58, 33.33,3,5, 87.50,100.00
4757,48,19,7,8, 14.58, 39.58,3,6, 87.50,100.00
4758,48,18,9,10, 18.75, 37.50,4,6, 90.00,100.00
4759,48,21,9,10, 18.75, 43.75,4,7, 90.00,100.00
4760,48,17,7,8, 14.58, 35.42,3,5, 87.50,100.00
4761,48,20,7,8, 14.58, 41.67,3,6, 87.50,100.00
4762,48,19,9,10, 18.75, 39.58,4,6, 90.00,100.00
4763,48,22,9,10, 18.75, 45.83,4,7, 90.00,100.00
4764,48,19,7,8, 14.58, 39.58,3,6, 87.50,100.00
4765,48,22,7,8, 14.58, 45.83,3,7, 87.50,100.00
4766,48,21,24,41, 50.00, 43.75,11,7, 58.54,100.00
4767,48,24,28,41, 58.33, 50.00,11,8, 68.29,100.00
4768,48,15,7,8, 14.58, 31.25,3,4, 87.50,100.00
4769,48,18,7,8, 14.58, 37.50,3,5, 87.50,100.00
4770,48,17,9,10, 18.75, 35.42,4,5, 90.00,100.00
4771,48,20,9,10, 18.75, 41.67,4,6, 90.00,100.00
4772,48,17,7,8, 14.58, 35.42,3,5, 87.50,100.00
4773,48,20,7,8, 14.58, 41.67,3,6, 87.50,100.00
4774,48,19,9,10, 18.75, 39.58,4,6, 90.00,100.00
4775,48,22,9,10, 18.75, 45.83,4,7, 90.00,100.00
4776,48,18,7,8, 14.58, 37.50,3,5, 87.50,100.00
4777,48,21,7,8, 14.58, 43.75,3,6, 87.50,100.00
4778,48,20,9,10, 18.75, 41.67,4,6, 90.00,100.00
4779,48,23,9,10, 18.75, 47.92,4,7, 90.00,100.00
4780,48,20,7,8, 14.58, 41.67,3,6, 87.50,100.00
4781,48,23,7,8, 14.58, 47.92,3,7, 87.50,100.00
4782,48,22,18,28, 37.50, 45.83,9,7, 64.29,100.00
4783,48,25,28,35, 58.33, 52.08,11,8, 80.00,100.00
4784,48,20,7,8, 14.58, 41.67,3,5, 87.50,100.00
4785,48,23,7,8, 14.58, 47.92,3,6, 87.50,100.00
4786,48,22,9,10, 18.75, 45.83,4,6, 90.00,100.00
4787,48,25,9,10, 18.75, 52.08,4,7, 90.00,100.00
4788,48,22,7,8, 14.58, 45.83,3,6, 87.50,100.00
4789,48,25,7,8, 14.58, 52.08,3,7, 87.50,100.00
4790,48,24,9,10, 18.75, 50.00,4,7, 90.00,100.00
4791,48,27,9,10, 18.75, 56.25,4,8, 90.00,100.00
4792,48,23,7,8, 14.58, 47.92,3,6, 87.50,100.00
4793,48,26,7,8, 14.58, 54.17,3,7, 87.50,100.00
4794,48,25,9,10, 18.75, 52.08,4,7, 90.00,100.00
4795,48,28,9,10, 18.75, 58.33,4,8, 90.00,100.00
4796,48,25,7,8, 14.58, 52.08,3,7, 87.50,100.00
4797,48,28,7,8, 14.58, 58.33,3,8, 87.50,100.00
4798,48,27,26,41, 54.17, 56.25,11,8, 63.41,100.00
4799,48,30,45,48, 93.75, 62.50,13,9, 93.75,100.00
4800,48,17,7,8, 14.58, 35.42,3,4, 87.50,100.00
4801,48,20,7,8, 14.58, 41.67,3,5, 87.50,100.00
4802,48,19,9,10, 18.75, 39.58,4,5, 90.00,100.00
4803,48,22,9,10, 18.75, 45.83,4,6, 90.00,100.00
4804,48,19,7,8, 14.58, 39.58,3,5, 87.50,100.00
4805,48,22,7,8, 14.58, 45.83,3,6, 87.50,100.00
4806,48,21,9,10, 18.75, 43.75,4,6, 90.00,100.00
4807,48,24,9,10, 18.75, 50.00,4,7, 90.00,100.00
4808,48,20,7,8, 14.58, 41.67,3,5, 87.50,100.00
4809,48,23,7,8, 14.58, 47.92,3,6, 87.50,100.00
4810,48,22,9,10, 18.75, 45.83,4,6, 90.00,100.00
4811,48,25,9,10, 18.75, 52.08,4,7, 90.00,100.00
4812,48,22,7,8, 14.58, 45.83,3,6, 87.50,100.00
4813,48,25,7,8, 14.58, 52.08,3,7, 87.50,100.00
4814,48,24,16,28, 33.33, 50.00,9,7, 57.14,100.00
4815,48,27,16,28, 33.33, 56.25,9,8, 57.14,100.00
4816,48,22,7,8, 14.58, 45.83,3,5, 87.50,100.00
4817,48,25,7,8, 14.58, 52.08,3,6, 87.50,100.00
4818,48,24,9,10, 18.75, 50.00,4,6, 90.00,100.00
4819,48,27,9,10, 18.75, 56.25,4,7, 90.00,100.00
4820,48,24,7,8, 14.58, 50.00,3,6, 87.50,100.00
4821,48,27,7,8, 14.58, 56.25,3,7, 87.50,100.00
4822,48,26,9,10, 18.75, 54.17,4,7, 90.00,100.00
4823,48,29,9,10, 18.75, 60.42,4,8, 90.00,100.00
4824,48,25,7,8, 14.58, 52.08,3,6, 87.50,100.00
4825,48,28,7,8, 14.58, 58.33,3,7, 87.50,100.00
4826,48,27,9,10, 18.75, 56.25,4,7, 90.00,100.00
4827,48,30,9,10, 18.75, 62.50,4,8, 90.00,100.00
4828,48,27,7,8, 14.58, 56.25,3,7, 87.50,100.00
4829,48,30,7,8, 14.58, 62.50,3,8, 87.50,100.00
4830,48,29,24,41, 50.00, 60.42,11,8, 58.54,100.00
4831,48,32,28,41, 58.33, 66.67,11,9, 68.29,100.00
4832,48,23,7,8, 14.58, 47.92,3,5, 87.50,100.00
4833,48,26,7,8, 14.58, 54.17,3,6, 87.50,100.00
4834,48,25,9,10, 18.75, 52.08,4,6, 90.00,100.00
4835,48,28,9,10, 18.75, 58.33,4,7, 90.00,100.00
4836,48,25,7,8, 14.58, 52.08,3,6, 87.50,100.00
4837,48,28,7,8, 14.58, 58.33,3,7, 87.50,100.00
4838,48,27,9,10, 18.75, 56.25,4,7, 90.00,100.00
4839,48,30,9,10, 18.75, 62.50,4,8, 90.00,100.00
4840,48,26,7,8, 14.58, 54.17,3,6, 87.50,100.00
4841,48,29,7,8, 14.58, 60.42,3,7, 87.50,100.00
4842,48,28,9,10, 18.75, 58.33,4,7, 90.00,100.00
4843,48,31,9,10, 18.75, 64.58,4,8, 90.00,100.00
4844,48,28,7,8, 14.58, 58.33,3,7, 87.50,100.00
4845,48,31,7,8, 14.58, 64.58,3,8, 87.50,100.00
4846,48,30,18,28, 37.50, 62.50,9,8, 64.29,100.00
4847,48,33,28,35, 58.33, 68.75,11,9, 80.00,100.00
4848,48,28,7,8, 14.58, 58.33,3,6, 87.50,100.00
4849,48,31,7,8, 14.58, 64.58,3,7, 87.50,100.00
4850,48,30,9,10, 18.75, 62.50,4,7, 90.00,100.00
4851,48,33,9,10, 18.75, 68.75,4,8, 90.00,100.00
4852,48,30,7,8, 14.58, 62.50,3,7, 87.50,100.00
4853,48,33,7,8, 14.58, 68.75,3,8, 87.50,100.00
4854,48,32,9,10, 18.75, 66.67,4,8, 90.00,100.00
4855,48,35,9,10, 18.75, 72.92,4,9, 90.00,100.00
4856,48,31,7,8, 14.58, 64.58,3,7, 87.50,100.00
4857,48,34,7,8, 14.58, 70.83,3,8, 87.50,100.00
4858,48,33,9,10, 18.75, 68.75,4,8, 90.00,100.00
4859,48,36,9,10, 18.75, 75.00,4,9, 90.00,100.00
4860,48,33,7,8, 14.58, 68.75,3,8, 87.50,100.00
4861,48,36,7,8, 14.58, 75.00,3,9, 87.50,100.00
4862,48,35,26,41, 54.17, 72.92,11,9, 63.41,100.00
4863,48,38,45,48, 93.75, 79.17,13,10, 93.75,100.00
4864,48,9,7,8, 14.58, 18.75,3,3, 87.50,100.00
4865,48,12,7,8, 14.58, 25.00,3,4, 87.50,100.00
4866,48,11,9,10, 18.75, 22.92,4,4, 90.00,100.00
4867,48,14,9,10, 18.75, 29.17,4,5, 90.00,100.00
4868,48,11,7,8, 14.58, 22.92,3,4, 87.50,100.00
4869,48,14,7,8, 14.58, 29.17,3,5, 87.50,100.00
4870,48,13,9,10, 18.75, 27.08,4,5, 90.00,100.00
4871,48,16,9,10, 18.75, 33.33,4,6, 90.00,100.00
4872,48,12,7,8, 14.58, 25.00,3,4, 87.50,100.00
4873,48,15,7,8, 14.58, 31.25,3,5, 87.50,100.00
4874,48,14,9,10, 18.75, 29.17,4,5, 90.00,100.00
4875,48,17,9,10, 18.75, 35.42,4,6, 90.00,100.00
4876,48,14,7,8, 14.58, 29.17,3,5, 87.50,100.00
4877,48,17,7,8, 14.58, 35.42,3,6, 87.50,100.00
4878,48,16,16,28, 33.33, 33.33,9,6, 57.14,100.00
4879,48,19,16,28, 33.33, 39.58,9,7, 57.14,100.00
4880,48,14,7,8, 14.58, 29.17,3,4, 87.50,100.00
4881,48,17,7,8, 14.58, 35.42,3,5, 87.50,100.00
4882,48,16,9,10, 18.75, 33.33,4,5, 90.00,100.00
4883,48,19,9,10, 18.75, 39.58,4,6, 90.00,100.00
4884,48,16,7,8, 14.58, 33.33,3,5, 87.50,100.00
4885,48,19,7,8, 14.58, 39.58,3,6, 87.50,100.00
4886,48,18,9,10, 18.75, 37.50,4,6, 90.00,100.00
4887,48,21,9,10, 18.75, 43.75,4,7, 90.00,100.00
4888,48,17,7,8, 14.58, 35.42,3,5, 87.50,100.00
4889,48,20,7,8, 14.58, 41.67,3,6, 87.50,100.00
4890,48,19,9,10, 18.75, 39.58,4,6, 90.00,100.00
4891,48,22,9,10, 18.75, 45.83,4,7, 90.00,100.00
4892,48,19,7,8, 14.58, 39.58,3,6, 87.50,100.00
4893,48,22,7,8, 14.58, 45.83,3,7, 87.50,100.00
4894,48,21,24,41, 50.00, 43.75,11,7, 58.54,100.00
4895,48,24,24,41, 50.00, 50.00,11,8, 58.54,100.00
4896,48,15,7,8, 14.58, 31.25,3,4, 87.50,100.00
4897,48,18,7,8, 14.58, 37.50,3,5, 87.50,100.00
4898,48,17,9,10, 18.75, 35.42,4,5, 90.00,100.00
4899,48,20,9,10, 18.75, 41.67,4,6, 90.00,100.00
4900,48,17,7,8, 14.58, 35.42,3,5, 87.50,100.00
4901,48,20,7,8, 14.58, 41.67,3,6, 87.50,100.00
4902,48,19,9,10, 18.75, 39.58,4,6, 90.00,100.00
4903,48,22,9,10, 18.75, 45.83,4,7, 90.00,100.00
4904,48,18,7,8, 14.58, 37.50,3,5, 87.50,100.00
4905,48,21,7,8, 14.58, 43.75,3,6, 87.50,100.00
4906,48,20,9,10, 18.75, 41.67,4,6, 90.00,100.00
4907,48,23,9,10, 18.75, 47.92,4,7, 90.00,100.00
4908,48,20,7,8, 14.58, 41.67,3,6, 87.50,100.00
4909,48,23,7,8, 14.58, 47.92,3,7, 87.50,100.00
4910,48,22,18,28, 37.50, 45.83,9,7, 64.29,100.00
4911,48,25,28,35, 58.33, 52.08,11,8, 80.00,100.00
4912,48,20,7,8, 14.58, 41.67,3,5, 87.50,100.00
4913,48,23,7,8, 14.58, 47.92,3,6, 87.50,100.00
4914,48,22,9,10, 18.75, 45.83,4,6, 90.00,100.00
4915,48,25,9,10, 18.75, 52.08,4,7, 90.00,100.00
4916,48,22,7,8, 14.58, 45.83,3,6, 87.50,100.00
4917,48,25,7,8, 14.58, 52.08,3,7, 87.50,100.00
4918,48,24,9,10, 18.75, 50.00,4,7, 90.00,100.00
4919,48,27,9,10, 18.75, 56.25,4,8, 90.00,100.00
4920,48,23,7,8, 14.58, 47.92,3,6, 87.50,100.00
4921,48,26,7,8, 14.58, 54.17,3,7, 87.50,100.00
4922,48,25,9,10, 18.75, 52.08,4,7, 90.00,100.00
4923,48,28,9,10, 18.75, 58.33,4,8, 90.00,100.00
4924,48,25,7,8, 14.58, 52.08,3,7, 87.50,100.00
4925,48,28,7,8, 14.58, 58.33,3,8, 87.50,100.00
4926,48,27,26,41, 54.17, 56.25,11,8, 63.41,100.00
4927,48,30,39,48, 81.25, 62.50,13,9, 81.25,100.00
4928,48,17,7,8, 14.58, 35.42,3,4, 87.50,100.00
4929,48,20,7,8, 14.58, 41.67,3,5, 87.50,100.00
4930,48,19,9,10, 18.75, 39.58,4,5, 90.00,100.00
4931,48,22,9,10, 18.75, 45.83,4,6, 90.00,100.00
4932,48,19,7,8, 14.58, 39.58,3,5, 87.50,100.00
4933,48,22,7,8, 14.58, 45.83,3,6, 87.50,100.00
4934,48,21,9,10, 18.75, 43.75,4,6, 90.00,100.00
4935,48,24,9,10, 18.75, 50.00,4,7, 90.00,100.00
4936,48,20,7,8, 14.58, 41.67,3,5, 87.50,100.00
4937,48,23,7,8, 14.58, 47.92,3,6, 87.50,100.00
4938,48,22,9,10, 18.75, 45.83,4,6, 90.00,100.00
4939,48,25,9,10, 18.75, 52.08,4,7, 90.00,100.00
4940,48,22,7,8, 14.58, 45.83,3,6, 87.50,100.00
4941,48,25,7,8, 14.58, 52.08,3,7, 87.50,100.00
4942,48,24,16,28, 33.33, 50.00,9,7, 57.14,100.00
4943,48,27,16,28, 33.33, 56.25,9,8, 57.14,100.00
4944,48,22,7,8, 14.58, 45.83,3,5, 87.50,100.00
4945,48,25,7,8, 14.58, 52.08,3,6, 87.50,100.00
4946,48,24,9,10, 18.75, 50.00,4,6, 90.00,100.00
4947,48,27,9,10, 18.75, 56.25,4,7, 90.00,100.00
4948,48,24,7,8, 14.58, 50.00,3,6, 87.50,100.00
4949,48,27,7,8, 14.58, 56.25,3,7, 87.50,100.00
4950,48,26,9,10, 18.75, 54.17,4,7, 90.00,100.00
4951,48,29,9,10, 18.75, 60.42,4,8, 90.00,100.00
4952,48,25,7,8, 14.58, 52.08,3,6, 87.50,100.00
4953,48,28,7,8, 14.58, 58.33,3,7, 87.50,100.00
4954,48,27,9,10, 18.75, 56.25,4,7, 90.00,100.00
4955,48,30,9,10, 18.75, 62.50,4,8, 90.00,100.00
4956,48,27,7,8, 14.58, 56.25,3,7, 87.50,100.00
4957,48,30,7,8, 14.58, 62.50,3,8, 87.50,100.00
4958,48,29,24,41, 50.00, 60.42,11,8, 58.54,100.00
4959,48,32,24,41, 50.00, 66.67,11,9, 58.54,100.00
4960,48,23,7,8, 14.58, 47.92,3,5, 87.50,100.00
4961,48,26,7,8, 14.58, 54.17,3,6, 87.50,100.00
4962,48,25,9,10, 18.75, 52.08,4,6, 90.00,100.00
4963,48,28,9,10, 18.75, 58.33,4,7, 90.00,100.00
4964,48,25,7,8, 14.58, 52.08,3,6, 87.50,100.00
4965,48,28,7,8, 14.58, 58.33,3,7, 87.50,100.00
4966,48,27,9,10, 18.75, 56.25,4,7, 90.00,100.00
4967,48,30,9,10, 18.75, 62.50,4,8, 90.00,100.00
4968,48,26,7,8, 14.58, 54.17,3,6, 87.50,100.00
4969,48,29,7,8, 14.58, 60.42,3,7, 87.50,100.00
4970,48,28,9,10, 18.75, 58.33,4,7, 90.00,100.00
4971,48,31,9,10, 18.75, 64.58,4,8, 90.00,100.00
4972,48,28,7,8, 14.58, 58.33,3,7, 87.50,100.00
4973,48,31,7,8, 14.58, 64.58,3,8, 87.50,100.00
4974,48,30,18,28, 37.50, 62.50,9,8, 64.29,100.00
4975,48,33,28,35, 58.33, 68.75,11,9, 80.00,100.00
4976,48,28,7,8, 14.58, 58.33,3,6, 87.50,100.00
4977,48,31,7,8, 14.58, 64.58,3,7, 87.50,100.00
4978,48,30,9,10, 18.75, 62.50,4,7, 90.00,100.00
4979,48,33,9,10, 18.75, 68.75,4,8, 90.00,100.00
4980,48,30,7,8, 14.58, 62.50,3,7, 87.50,100.00
4981,48,33,7,8, 14.58, 68.75,3,8, 87.50,100.00
4982,48,32,9,10, 18.75, 66.67,4,8, 90.00,100.00
4983,48,35,9,10, 18.75, 72.92,4,9, 90.00,100.00
4984,48,31,7,8, 14.58, 64.58,3,7, 87.50,100.00
4985,48,34,7,8, 14.58, 70.83,3,8, 87.50,100.00
4986,48,33,9,10, 18.75, 68.75,4,8, 90.00,100.00
4987,48,36,9,10, 18.75, 75.00,4,9, 90.00,100.00
4988,48,33,7,8, 14.58, 68.75,3,8, 87.50,100.00
4989,48,36,7,8, 14.58, 75.00,3,9, 87.50,100.00
4990,48,35,26,41, 54.17, 72.92,11,9, 63.41,100.00
4991,48,38,39,48, 81.25, 79.17,13,10, 81.25,100.00
4992,48,14,7,8, 14.58, 29.17,3,4, 87.50,100.00
4993,48,17,7,8, 14.58, 35.42,3,5, 87.50,100.00
4994,48,16,9,10, 18.75, 33.33,4,5, 90.00,100.00
4995,48,19,9,10, 18.75, 39.58,4,6, 90.00,100.00
4996,48,16,7,8, 14.58, 33.33,3,5, 87.50,100.00
4997,48,19,7,8, 14.58, 39.58,3,6, 87.50,100.00
4998,48,18,9,10, 18.75, 37.50,4,6, 90.00,100.00
4999,48,21,9,10, 18.75, 43.75,4,7, 90.00,100.00
5000,48,17,7,8, 14.58, 35.42,3,5, 87.50,100.00
5001,48,20,7,8, 14.58, 41.67,3,6, 87.50,100.00
5002,48,19,9,10, 18.75, 39.58,4,6, 90.00,100.00
5003,48,22,9,10, 18.75, 45.83,4,7, 90.00,100.00
5004,48,19,7,8, 14.58, 39.58,3,6, 87.50,100.00
5005,48,22,7,8, 14.58, 45.83,3,7, 87.50,100.00
5006,48,21,16,28, 33.33, 43.75,9,7, 57.14,100.00
5007,48,24,16,28, 33.33, 50.00,9,8, 57.14,100.00
5008,48,19,7,8, 14.58, 39.58,3,5, 87.50,100.00
5009,48,22,7,8, 14.58, 45.83,3,6, 87.50,100.00
5010,48,21,9,10, 18.75, 43.75,4,6, 90.00,100.00
5011,48,24,9,10, 18.75, 50.00,4,7, 90.00,100.00
5012,48,21,7,8, 14.58, 43.75,3,6, 87.50,100.00
5013,48,24,7,8, 14.58, 50.00,3,7, 87.50,100.00
5014,48,23,9,10, 18.75, 47.92,4,7, 90.00,100.00
5015,48,26,9,10, 18.75, 54.17,4,8, 90.00,100.00
5016,48,22,7,8, 14.58, 45.83,3,6, 87.50,100.00
5017,48,25,7,8, 14.58, 52.08,3,7, 87.50,100.00
5018,48,24,9,10, 18.75, 50.00,4,7, 90.00,100.00
5019,48,27,9,10, 18.75, 56.25,4,8, 90.00,100.00
5020,48,24,7,8, 14.58, 50.00,3,7, 87.50,100.00
5021,48,27,7,8, 14.58, 56.25,3,8, 87.50,100.00
5022,48,26,24,41, 50.00, 54.17,11,8, 58.54,100.00
5023,48,29,28,41, 58.33, 60.42,11,9, 68.29,100.00
5024,48,20,7,8, 14.58, 41.67,3,5, 87.50,100.00
5025,48,23,7,8, 14.58, 47.92,3,6, 87.50,100.00
5026,48,22,9,10, 18.75, 45.83,4,6, 90.00,100.00
5027,48,25,9,10, 18.75, 52.08,4,7, 90.00,100.00
5028,48,22,7,8, 14.58, 45.83,3,6, 87.50,100.00
5029,48,25,7,8, 14.58, 52.08,3,7, 87.50,100.00
5030,48,24,9,10, 18.75, 50.00,4,7, 90.00,100.00
5031,48,27,9,10, 18.75, 56.25,4,8, 90.00,100.00
5032,48,23,7,8, 14.58, 47.92,3,6, 87.50,100.00
5033,48,26,7,8, 14.58, 54.17,3,7, 87.50,100.00
5034,48,25,9,10, 18.75, 52.08,4,7, 90.00,100.00
5035,48,28,9,10, 18.75, 58.33,4,8, 90.00,100.00
5036,48,25,7,8, 14.58, 52.08,3,7, 87.50,100.00
5037,48,28,7,8, 14.58, 58.33,3,8, 87.50,100.00
5038,48,27,18,28, 37.50, 56.25,9,8, 64.29,100.00
5039,48,30,28,35, 58.33, 62.50,11,9, 80.00,100.00
5040,48,25,7,8, 14.58, 52.08,3,6, 87.50,100.00
5041,48,28,7,8, 14.58, 58.33,3,7, 87.50,100.00
5042,48,27,9,10, 18.75, 56.25,4,7, 90.00,100.00
5043,48,30,9,10, 18.75, 62.50,4,8, 90.00,100.00
5044,48,27,7,8, 14.58, 56.25,3,7, 87.50,100.00
5045,48,30,7,8, 14.58, 62.50,3,8, 87.50,100.00
5046,48,29,9,10, 18.75, 60.42,4,8, 90.00,100.00
5047,48,32,9,10, 18.75, 66.67,4,9, 90.00,100.00
5048,48,28,7,8, 14.58, 58.33,3,7, 87.50,100.00
5049,48,31,7,8, 14.58, 64.58,3,8, 87.50,100.00
5050,48,30,9,10, 18.75, 62.50,4,8, 90.00,100.00
5051,48,33,9,10, 18.75, 68.75,4,9, 90.00,100.00
5052,48,30,7,8, 14.58, 62.50,3,8, 87.50,100.00
5053,48,33,7,8, 14.58, 68.75,3,9, 87.50,100.00
5054,48,32,26,41, 54.17, 66.67,11,9, 63.41,100.00
5055,48,35,45,48, 93.75, 72.92,13,10, 93.75,100.00
5056,48,22,7,8, 14.58, 45.83,3,5, 87.50,100.00
5057,48,25,7,8, 14.58, 52.08,3,6, 87.50,100.00
5058,48,24,9,10, 18.75, 50.00,4,6, 90.00,100.00
5059,48,27,9,10, 18.75, 56.25,4,7, 90.00,100.00
5060,48,24,7,8, 14.58, 50.00,3,6, 87.50,100.00
5061,48,27,7,8, 14.58, 56.25,3,7, 87.50,100.00
5062,48,26,9,10, 18.75, 54.17,4,7, 90.00,100.00
5063,48,29,9,10, 18.75, 60.42,4,8, 90.00,100.00
5064,48,25,7,8, 14.58, 52.08,3,6, 87.50,100.00
5065,48,28,7,8, 14.58, 58.33,3,7, 87.50,100.00
5066,48,27,9,10, 18.75, 56.25,4,7, 90.00,100.00
5067,48,30,9,10, 18.75, 62.50,4,8, 90.00,100.00
5068,48,27,7,8, 14.58, 56.25,3,7, 87.50,100.00
5069,48,30,7,8, 14.58, 62.50,3,8, 87.50,100.00
5070,48,29,16,28, 33.33, 60.42,9,8, 57.14,100.00
5071,48,32,16,28, 33.33, 66.67,9,9, 57.14,100.00
5072,48,27,7,8, 14.58, 56.25,3,6, 87.50,100.00
5073,48,30,7,8, 14.58, 62.50,3,7, 87.50,100.00
5074,48,29,9,10, 18.75, 60.42,4,7, 90.00,100.00
5075,48,32,9,10, 18.75, 66.67,4,8, 90.00,100.00
5076,48,29,7,8, 14.58, 60.42,3,7, 87.50,100.00
5077,48,32,7,8, 14.58, 66.67,3,8, 87.50,100.00
5078,48,31,9,10, 18.75, 64.58,4,8, 90.00,100.00
5079,48,34,9,10, 18.75, 70.83,4,9, 90.00,100.00
5080,48,30,7,8, 14.58, 62.50,3,7, 87.50,100.00
5081,48,33,7,8, 14.58, 68.75,3,8, 87.50,100.00
5082,48,32,9,10, 18.75, 66.67,4,8, 90.00,100.00
5083,48,35,9,10, 18.75, 72.92,4,9, 90.00,100.00
5084,48,32,7,8, 14.58, 66.67,3,8, 87.50,100.00
5085,48,35,7,8, 14.58, 72.92,3,9, 87.50,100.00
5086,48,34,24,41, 50.00, 70.83,11,9, 58.54,100.00
5087,48,37,28,41, 58.33, 77.08,11,10, 68.29,100.00
5088,48,28,7,8, 14.58, 58.33,3,6, 87.50,100.00
5089,48,31,7,8, 14.58, 64.58,3,7, 87.50,100.00
5090,48,30,9,10, 18.75, 62.50,4,7, 90.00,100.00
5091,48,33,9,10, 18.75, 68.75,4,8, 90.00,100.00
5092,48,30,7,8, 14.58, 62.50,3,7, 87.50,100.00
5093,48,33,7,8, 14.58, 68.75,3,8, 87.50,100.00
5094,48,32,9,10, 18.75, 66.67,4,8, 90.00,100.00
5095,48,35,9,10, 18.75, 72.92,4,9, 90.00,100.00
5096,48,31,7,8, 14.58, 64.58,3,7, 87.50,100.00
5097,48,34,7,8, 14.58, 70.83,3,8, 87.50,100.00
5098,48,33,9,10, 18.75, 68.75,4,8, 90.00,100.00
5099,48,36,9,10, 18.75, 75.00,4,9, 90.00,100.00
5100,48,33,7,8, 14.58, 68.75,3,8, 87.50,100.00
5101,48,36,7,8, 14.58, 75.00,3,9, 87.50,100.00
5102,48,35,18,28, 37.50, 72.92,9,9, 64.29,100.00
5103,48,38,28,35, 58.33, 79.17,11,10, 80.00,100.00
5104,48,33,7,8, 14.58, 68.75,3,7, 87.50,100.00
5105,48,36,7,8, 14.58, 75.00,3,8, 87.50,100.00
5106,48,35,9,10, 18.75, 72.92,4,8, 90.00,100.00
5107,48,38,9,10, 18.75, 79.17,4,9, 90.00,100.00
5108,48,35,7,8, 14.58, 72.92,3,8, 87.50,100.00
5109,48,38,7,8, 14.58, 79.17,3,9, 87.50,100.00
5110,48,37,9,10, 18.75, 77.08,4,9, 90.00,100.00
5111,48,40,9,10, 18.75, 83.33,4,10, 90.00,100.00
5112,48,36,7,8, 14.58, 75.00,3,8, 87.50,100.00
5113,48,39,7,8, 14.58, 81.25,3,9, 87.50,100.00
5114,48,38,9,10, 18.75, 79.17,4,9, 90.00,100.00
5115,48,41,9,10, 18.75, 85.42,4,10, 90.00,100.00
5116,48,38,7,8, 14.58, 79.17,3,9, 87.50,100.00
5117,48,41,7,8, 14.58, 85.42,3,10, 87.50,100.00
5118,48,40,26,41, 54.17, 83.33,11,10, 63.41,100.00
5119,48,43,45,48, 93.75, 89.58,13,11, 93.75,100.00
5120,48,4,7,8, 14.58,  8.33,3,2, 87.50,100.00
5121,48,7,7,8, 14.58, 14.58,3,3, 87.50,100.00
5122,48,6,9,10, 18.75, 12.50,4,3, 90.00,100.00
5123,48,9,9,10, 18.75, 18.75,4,4, 90.00,100.00
5124,48,6,7,8, 14.58, 12.50,3,3, 87.50,100.00
5125,48,9,7,8, 14.58, 18.75,3,4, 87.50,100.00
5126,48,8,9,10, 18.75, 16.67,4,4, 90.00,100.00
5127,48,11,9,10, 18.75, 22.92,4,5, 90.00,100.00
5128,48,7,7,8, 14.58, 14.58,3,3, 87.50,100.00
5129,48,10,7,8, 14.58, 20.83,3,4, 87.50,100.00
5130,48,9,9,10, 18.75, 18.75,4,4, 90.00,100.00
5131,48,12,9,10, 18.75, 25.00,4,5, 90.00,100.00
5132,48,9,7,8, 14.58, 18.75,3,4, 87.50,100.00
5133,48,12,7,8, 14.58, 25.00,3,5, 87.50,100.00
5134,48,11,16,28, 33.33, 22.92,9,5, 57.14,100.00
5135,48,14,16,28, 33.33, 29.17,9,6, 57.14,100.00
5136,48,9,7,8, 14.58, 18.75,3,3, 87.50,100.00
5137,48,12,7,8, 14.58, 25.00,3,4, 87.50,100.00
5138,48,11,9,10, 18.75, 22.92,4,4, 90.00,100.00
5139,48,14,9,10, 18.75, 29.17,4,5, 90.00,100.00
5140,48,11,7,8, 14.58, 22.92,3,4, 87.50,100.00
5141,48,14,7,8, 14.58, 29.17,3,5, 87.50,100.00
5142,48,13,9,10, 18.75, 27.08,4,5, 90.00,100.00
5143,48,16,9,10, 18.75, 33.33,4,6, 90.00,100.00
5144,48,12,7,8, 14.58, 25.00,3,4, 87.50,100.00
5145,48,15,7,8, 14.58, 31.25,3,5, 87.50,100.00
5146,48,14,9,10, 18.75, 29.17,4,5, 90.00,100.00
5147,48,17,9,10, 18.75, 35.42,4,6, 90.00,100.00
5148,48,14,7,8, 14.58, 29.17,3,5, 87.50,100.00
