index,totalAssertions,validAssertions,passedAssertions,totalAssertionsforQLTY,measuredPROD,referencePROD, measuredUS, referenceUS, measuredQLTY, referenceQLTY
4095,72,69,28,72, 38.89, 95.83,13,12, 38.89,100.00
4096,72,3,12,25, 16.67,  4.17,4,1, 48.00,100.00
4097,72,9,9,25, 12.50, 12.50,4,2, 36.00,100.00
4098,72,8,9,25, 12.50, 11.11,4,2, 36.00,100.00
4099,72,14,6,25,  8.33, 19.44,4,3, 24.00,100.00
4100,72,10,15,32, 20.83, 13.89,5,2, 46.88,100.00
4101,72,16,12,32, 16.67, 22.22,5,3, 37.50,100.00
4102,72,15,12,32, 16.67, 20.83,5,3, 37.50,100.00
4103,72,21,9,32, 12.50, 29.17,5,4, 28.13,100.00
4104,72,8,12,25, 16.67, 11.11,4,2, 48.00,100.00
4105,72,14,9,25, 12.50, 19.44,4,3, 36.00,100.00
4106,72,13,9,25, 12.50, 18.06,4,3, 36.00,100.00
4107,72,19,6,25,  8.33, 26.39,4,4, 24.00,100.00
4108,72,15,15,32, 20.83, 20.83,5,3, 46.88,100.00
4109,72,21,12,32, 16.67, 29.17,5,4, 37.50,100.00
4110,72,20,13,37, 18.06, 27.78,6,4, 35.14,100.00
4111,72,26,10,37, 13.89, 36.11,6,5, 27.03,100.00
4112,72,10,13,25, 18.06, 13.89,4,2, 52.00,100.00
4113,72,16,10,25, 13.89, 22.22,4,3, 40.00,100.00
4114,72,15,10,25, 13.89, 20.83,4,3, 40.00,100.00
4115,72,21,7,25,  9.72, 29.17,4,4, 28.00,100.00
4116,72,17,19,45, 26.39, 23.61,6,3, 42.22,100.00
4117,72,23,16,45, 22.22, 31.94,6,4, 35.56,100.00
4118,72,22,16,45, 22.22, 30.56,6,4, 35.56,100.00
4119,72,28,13,45, 18.06, 38.89,6,5, 28.89,100.00
4120,72,15,13,25, 18.06, 20.83,4,3, 52.00,100.00
4121,72,21,10,25, 13.89, 29.17,4,4, 40.00,100.00
4122,72,20,10,25, 13.89, 27.78,4,4, 40.00,100.00
4123,72,26,7,25,  9.72, 36.11,4,5, 28.00,100.00
4124,72,22,19,45, 26.39, 30.56,6,4, 42.22,100.00
4125,72,28,16,45, 22.22, 38.89,6,5, 35.56,100.00
4126,72,27,18,50, 25.00, 37.50,7,5, 36.00,100.00
4127,72,33,15,50, 20.83, 45.83,7,6, 30.00,100.00
4128,72,10,12,25, 16.67, 13.89,4,2, 48.00,100.00
4129,72,16,9,25, 12.50, 22.22,4,3, 36.00,100.00
4130,72,15,9,25, 12.50, 20.83,4,3, 36.00,100.00
4131,72,21,6,25,  8.33, 29.17,4,4, 24.00,100.00
4132,72,17,17,39, 23.61, 23.61,6,3, 43.59,100.00
4133,72,23,14,39, 19.44, 31.94,6,4, 35.90,100.00
4134,72,22,14,39, 19.44, 30.56,6,4, 35.90,100.00
4135,72,28,11,39, 15.28, 38.89,6,5, 28.21,100.00
4136,72,15,12,25, 16.67, 20.83,4,3, 48.00,100.00
4137,72,21,9,25, 12.50, 29.17,4,4, 36.00,100.00
4138,72,20,9,25, 12.50, 27.78,4,4, 36.00,100.00
4139,72,26,6,25,  8.33, 36.11,4,5, 24.00,100.00
4140,72,22,17,39, 23.61, 30.56,6,4, 43.59,100.00
4141,72,28,14,39, 19.44, 38.89,6,5, 35.90,100.00
4142,72,27,15,44, 20.83, 37.50,7,5, 34.09,100.00
4143,72,33,14,48, 19.44, 45.83,8,6, 29.17,100.00
4144,72,17,13,25, 18.06, 23.61,4,3, 52.00,100.00
4145,72,23,10,25, 13.89, 31.94,4,4, 40.00,100.00
4146,72,22,10,25, 13.89, 30.56,4,4, 40.00,100.00
4147,72,28,7,25,  9.72, 38.89,4,5, 28.00,100.00
4148,72,24,21,52, 29.17, 33.33,7,4, 40.38,100.00
4149,72,30,18,52, 25.00, 41.67,7,5, 34.62,100.00
4150,72,29,18,52, 25.00, 40.28,7,5, 34.62,100.00
4151,72,35,15,52, 20.83, 48.61,7,6, 28.85,100.00
4152,72,22,13,25, 18.06, 30.56,4,4, 52.00,100.00
4153,72,28,10,25, 13.89, 38.89,4,5, 40.00,100.00
4154,72,27,10,25, 13.89, 37.50,4,5, 40.00,100.00
4155,72,33,7,25,  9.72, 45.83,4,6, 28.00,100.00
4156,72,29,21,52, 29.17, 40.28,7,5, 40.38,100.00
4157,72,35,18,52, 25.00, 48.61,7,6, 34.62,100.00
4158,72,34,20,57, 27.78, 47.22,8,6, 35.09,100.00
4159,72,40,21,65, 29.17, 55.56,10,7, 32.31,100.00
4160,72,7,12,25, 16.67,  9.72,4,2, 48.00,100.00
4161,72,13,9,25, 12.50, 18.06,4,3, 36.00,100.00
4162,72,12,9,25, 12.50, 16.67,4,3, 36.00,100.00
4163,72,18,6,25,  8.33, 25.00,4,4, 24.00,100.00
4164,72,14,15,32, 20.83, 19.44,5,3, 46.88,100.00
4165,72,20,12,32, 16.67, 27.78,5,4, 37.50,100.00
4166,72,19,12,32, 16.67, 26.39,5,4, 37.50,100.00
4167,72,25,9,32, 12.50, 34.72,5,5, 28.13,100.00
4168,72,12,12,25, 16.67, 16.67,4,3, 48.00,100.00
4169,72,18,9,25, 12.50, 25.00,4,4, 36.00,100.00
4170,72,17,9,25, 12.50, 23.61,4,4, 36.00,100.00
4171,72,23,6,25,  8.33, 31.94,4,5, 24.00,100.00
4172,72,19,15,32, 20.83, 26.39,5,4, 46.88,100.00
4173,72,25,12,32, 16.67, 34.72,5,5, 37.50,100.00
4174,72,24,13,37, 18.06, 33.33,6,5, 35.14,100.00
4175,72,30,10,37, 13.89, 41.67,6,6, 27.03,100.00
4176,72,14,13,25, 18.06, 19.44,4,3, 52.00,100.00
4177,72,20,10,25, 13.89, 27.78,4,4, 40.00,100.00
4178,72,19,10,25, 13.89, 26.39,4,4, 40.00,100.00
4179,72,25,7,25,  9.72, 34.72,4,5, 28.00,100.00
4180,72,21,19,45, 26.39, 29.17,6,4, 42.22,100.00
4181,72,27,16,45, 22.22, 37.50,6,5, 35.56,100.00
4182,72,26,16,45, 22.22, 36.11,6,5, 35.56,100.00
4183,72,32,13,45, 18.06, 44.44,6,6, 28.89,100.00
4184,72,19,13,25, 18.06, 26.39,4,4, 52.00,100.00
4185,72,25,10,25, 13.89, 34.72,4,5, 40.00,100.00
4186,72,24,10,25, 13.89, 33.33,4,5, 40.00,100.00
4187,72,30,7,25,  9.72, 41.67,4,6, 28.00,100.00
4188,72,26,19,45, 26.39, 36.11,6,5, 42.22,100.00
4189,72,32,16,45, 22.22, 44.44,6,6, 35.56,100.00
4190,72,31,18,50, 25.00, 43.06,7,6, 36.00,100.00
4191,72,37,15,50, 20.83, 51.39,7,7, 30.00,100.00
4192,72,14,12,25, 16.67, 19.44,4,3, 48.00,100.00
4193,72,20,9,25, 12.50, 27.78,4,4, 36.00,100.00
4194,72,19,9,25, 12.50, 26.39,4,4, 36.00,100.00
4195,72,25,6,25,  8.33, 34.72,4,5, 24.00,100.00
4196,72,21,17,39, 23.61, 29.17,6,4, 43.59,100.00
4197,72,27,14,39, 19.44, 37.50,6,5, 35.90,100.00
4198,72,26,14,39, 19.44, 36.11,6,5, 35.90,100.00
4199,72,32,11,39, 15.28, 44.44,6,6, 28.21,100.00
4200,72,19,12,25, 16.67, 26.39,4,4, 48.00,100.00
4201,72,25,9,25, 12.50, 34.72,4,5, 36.00,100.00
4202,72,24,9,25, 12.50, 33.33,4,5, 36.00,100.00
4203,72,30,6,25,  8.33, 41.67,4,6, 24.00,100.00
4204,72,26,17,39, 23.61, 36.11,6,5, 43.59,100.00
4205,72,32,14,39, 19.44, 44.44,6,6, 35.90,100.00
4206,72,31,15,44, 20.83, 43.06,7,6, 34.09,100.00
4207,72,37,14,48, 19.44, 51.39,8,7, 29.17,100.00
4208,72,21,13,25, 18.06, 29.17,4,4, 52.00,100.00
4209,72,27,10,25, 13.89, 37.50,4,5, 40.00,100.00
4210,72,26,10,25, 13.89, 36.11,4,5, 40.00,100.00
4211,72,32,7,25,  9.72, 44.44,4,6, 28.00,100.00
4212,72,28,21,52, 29.17, 38.89,7,5, 40.38,100.00
4213,72,34,18,52, 25.00, 47.22,7,6, 34.62,100.00
4214,72,33,18,52, 25.00, 45.83,7,6, 34.62,100.00
4215,72,39,15,52, 20.83, 54.17,7,7, 28.85,100.00
4216,72,26,13,25, 18.06, 36.11,4,5, 52.00,100.00
4217,72,32,10,25, 13.89, 44.44,4,6, 40.00,100.00
4218,72,31,10,25, 13.89, 43.06,4,6, 40.00,100.00
4219,72,37,7,25,  9.72, 51.39,4,7, 28.00,100.00
4220,72,33,21,52, 29.17, 45.83,7,6, 40.38,100.00
4221,72,39,18,52, 25.00, 54.17,7,7, 34.62,100.00
4222,72,38,20,57, 27.78, 52.78,8,7, 35.09,100.00
4223,72,44,21,65, 29.17, 61.11,10,8, 32.31,100.00
4224,72,6,12,25, 16.67,  8.33,4,2, 48.00,100.00
4225,72,12,9,25, 12.50, 16.67,4,3, 36.00,100.00
4226,72,11,9,25, 12.50, 15.28,4,3, 36.00,100.00
4227,72,17,6,25,  8.33, 23.61,4,4, 24.00,100.00
4228,72,13,15,32, 20.83, 18.06,5,3, 46.88,100.00
4229,72,19,12,32, 16.67, 26.39,5,4, 37.50,100.00
4230,72,18,12,32, 16.67, 25.00,5,4, 37.50,100.00
4231,72,24,9,32, 12.50, 33.33,5,5, 28.13,100.00
4232,72,11,12,25, 16.67, 15.28,4,3, 48.00,100.00
4233,72,17,9,25, 12.50, 23.61,4,4, 36.00,100.00
4234,72,16,9,25, 12.50, 22.22,4,4, 36.00,100.00
4235,72,22,6,25,  8.33, 30.56,4,5, 24.00,100.00
4236,72,18,15,32, 20.83, 25.00,5,4, 46.88,100.00
4237,72,24,12,32, 16.67, 33.33,5,5, 37.50,100.00
4238,72,23,13,37, 18.06, 31.94,6,5, 35.14,100.00
4239,72,29,10,37, 13.89, 40.28,6,6, 27.03,100.00
4240,72,13,13,25, 18.06, 18.06,4,3, 52.00,100.00
4241,72,19,10,25, 13.89, 26.39,4,4, 40.00,100.00
4242,72,18,10,25, 13.89, 25.00,4,4, 40.00,100.00
4243,72,24,7,25,  9.72, 33.33,4,5, 28.00,100.00
4244,72,20,19,45, 26.39, 27.78,6,4, 42.22,100.00
4245,72,26,16,45, 22.22, 36.11,6,5, 35.56,100.00
4246,72,25,16,45, 22.22, 34.72,6,5, 35.56,100.00
4247,72,31,13,45, 18.06, 43.06,6,6, 28.89,100.00
4248,72,18,13,25, 18.06, 25.00,4,4, 52.00,100.00
4249,72,24,10,25, 13.89, 33.33,4,5, 40.00,100.00
4250,72,23,10,25, 13.89, 31.94,4,5, 40.00,100.00
4251,72,29,7,25,  9.72, 40.28,4,6, 28.00,100.00
4252,72,25,19,45, 26.39, 34.72,6,5, 42.22,100.00
4253,72,31,16,45, 22.22, 43.06,6,6, 35.56,100.00
4254,72,30,18,50, 25.00, 41.67,7,6, 36.00,100.00
4255,72,36,16,53, 22.22, 50.00,8,7, 30.19,100.00
4256,72,13,12,25, 16.67, 18.06,4,3, 48.00,100.00
4257,72,19,9,25, 12.50, 26.39,4,4, 36.00,100.00
4258,72,18,9,25, 12.50, 25.00,4,4, 36.00,100.00
4259,72,24,6,25,  8.33, 33.33,4,5, 24.00,100.00
4260,72,20,17,39, 23.61, 27.78,6,4, 43.59,100.00
4261,72,26,14,39, 19.44, 36.11,6,5, 35.90,100.00
4262,72,25,14,39, 19.44, 34.72,6,5, 35.90,100.00
4263,72,31,11,39, 15.28, 43.06,6,6, 28.21,100.00
4264,72,18,12,25, 16.67, 25.00,4,4, 48.00,100.00
4265,72,24,9,25, 12.50, 33.33,4,5, 36.00,100.00
4266,72,23,9,25, 12.50, 31.94,4,5, 36.00,100.00
4267,72,29,6,25,  8.33, 40.28,4,6, 24.00,100.00
4268,72,25,17,39, 23.61, 34.72,6,5, 43.59,100.00
4269,72,31,14,39, 19.44, 43.06,6,6, 35.90,100.00
4270,72,30,15,44, 20.83, 41.67,7,6, 34.09,100.00
4271,72,36,14,48, 19.44, 50.00,8,7, 29.17,100.00
4272,72,20,13,25, 18.06, 27.78,4,4, 52.00,100.00
4273,72,26,10,25, 13.89, 36.11,4,5, 40.00,100.00
4274,72,25,10,25, 13.89, 34.72,4,5, 40.00,100.00
4275,72,31,7,25,  9.72, 43.06,4,6, 28.00,100.00
4276,72,27,21,52, 29.17, 37.50,7,5, 40.38,100.00
4277,72,33,18,52, 25.00, 45.83,7,6, 34.62,100.00
4278,72,32,18,52, 25.00, 44.44,7,6, 34.62,100.00
4279,72,38,15,52, 20.83, 52.78,7,7, 28.85,100.00
4280,72,25,13,25, 18.06, 34.72,4,5, 52.00,100.00
4281,72,31,10,25, 13.89, 43.06,4,6, 40.00,100.00
4282,72,30,10,25, 13.89, 41.67,4,6, 40.00,100.00
4283,72,36,7,25,  9.72, 50.00,4,7, 28.00,100.00
4284,72,32,21,52, 29.17, 44.44,7,6, 40.38,100.00
4285,72,38,18,52, 25.00, 52.78,7,7, 34.62,100.00
4286,72,37,20,57, 27.78, 51.39,8,7, 35.09,100.00
4287,72,43,22,68, 30.56, 59.72,11,8, 32.35,100.00
4288,72,10,12,25, 16.67, 13.89,4,3, 48.00,100.00
4289,72,16,9,25, 12.50, 22.22,4,4, 36.00,100.00
4290,72,15,9,25, 12.50, 20.83,4,4, 36.00,100.00
4291,72,21,6,25,  8.33, 29.17,4,5, 24.00,100.00
4292,72,17,15,32, 20.83, 23.61,5,4, 46.88,100.00
4293,72,23,12,32, 16.67, 31.94,5,5, 37.50,100.00
4294,72,22,12,32, 16.67, 30.56,5,5, 37.50,100.00
4295,72,28,9,32, 12.50, 38.89,5,6, 28.13,100.00
4296,72,15,12,25, 16.67, 20.83,4,4, 48.00,100.00
4297,72,21,9,25, 12.50, 29.17,4,5, 36.00,100.00
4298,72,20,9,25, 12.50, 27.78,4,5, 36.00,100.00
4299,72,26,6,25,  8.33, 36.11,4,6, 24.00,100.00
4300,72,22,15,32, 20.83, 30.56,5,5, 46.88,100.00
4301,72,28,12,32, 16.67, 38.89,5,6, 37.50,100.00
4302,72,27,13,37, 18.06, 37.50,6,6, 35.14,100.00
4303,72,33,10,37, 13.89, 45.83,6,7, 27.03,100.00
4304,72,17,13,25, 18.06, 23.61,4,4, 52.00,100.00
4305,72,23,10,25, 13.89, 31.94,4,5, 40.00,100.00
4306,72,22,10,25, 13.89, 30.56,4,5, 40.00,100.00
4307,72,28,7,25,  9.72, 38.89,4,6, 28.00,100.00
4308,72,24,19,45, 26.39, 33.33,6,5, 42.22,100.00
4309,72,30,16,45, 22.22, 41.67,6,6, 35.56,100.00
4310,72,29,16,45, 22.22, 40.28,6,6, 35.56,100.00
4311,72,35,13,45, 18.06, 48.61,6,7, 28.89,100.00
4312,72,22,13,25, 18.06, 30.56,4,5, 52.00,100.00
4313,72,28,10,25, 13.89, 38.89,4,6, 40.00,100.00
4314,72,27,10,25, 13.89, 37.50,4,6, 40.00,100.00
4315,72,33,7,25,  9.72, 45.83,4,7, 28.00,100.00
4316,72,29,19,45, 26.39, 40.28,6,6, 42.22,100.00
4317,72,35,16,45, 22.22, 48.61,6,7, 35.56,100.00
4318,72,34,18,50, 25.00, 47.22,7,7, 36.00,100.00
4319,72,40,16,53, 22.22, 55.56,8,8, 30.19,100.00
4320,72,17,12,25, 16.67, 23.61,4,4, 48.00,100.00
4321,72,23,9,25, 12.50, 31.94,4,5, 36.00,100.00
4322,72,22,9,25, 12.50, 30.56,4,5, 36.00,100.00
4323,72,28,6,25,  8.33, 38.89,4,6, 24.00,100.00
4324,72,24,17,39, 23.61, 33.33,6,5, 43.59,100.00
4325,72,30,14,39, 19.44, 41.67,6,6, 35.90,100.00
4326,72,29,14,39, 19.44, 40.28,6,6, 35.90,100.00
4327,72,35,11,39, 15.28, 48.61,6,7, 28.21,100.00
4328,72,22,12,25, 16.67, 30.56,4,5, 48.00,100.00
4329,72,28,9,25, 12.50, 38.89,4,6, 36.00,100.00
4330,72,27,9,25, 12.50, 37.50,4,6, 36.00,100.00
4331,72,33,6,25,  8.33, 45.83,4,7, 24.00,100.00
4332,72,29,17,39, 23.61, 40.28,6,6, 43.59,100.00
4333,72,35,14,39, 19.44, 48.61,6,7, 35.90,100.00
4334,72,34,15,44, 20.83, 47.22,7,7, 34.09,100.00
4335,72,40,14,48, 19.44, 55.56,8,8, 29.17,100.00
4336,72,24,13,25, 18.06, 33.33,4,5, 52.00,100.00
4337,72,30,10,25, 13.89, 41.67,4,6, 40.00,100.00
4338,72,29,10,25, 13.89, 40.28,4,6, 40.00,100.00
4339,72,35,7,25,  9.72, 48.61,4,7, 28.00,100.00
4340,72,31,21,52, 29.17, 43.06,7,6, 40.38,100.00
4341,72,37,18,52, 25.00, 51.39,7,7, 34.62,100.00
4342,72,36,18,52, 25.00, 50.00,7,7, 34.62,100.00
4343,72,42,15,52, 20.83, 58.33,7,8, 28.85,100.00
4344,72,29,13,25, 18.06, 40.28,4,6, 52.00,100.00
4345,72,35,10,25, 13.89, 48.61,4,7, 40.00,100.00
4346,72,34,10,25, 13.89, 47.22,4,7, 40.00,100.00
4347,72,40,7,25,  9.72, 55.56,4,8, 28.00,100.00
4348,72,36,21,52, 29.17, 50.00,7,7, 40.38,100.00
4349,72,42,18,52, 25.00, 58.33,7,8, 34.62,100.00
4350,72,41,20,57, 27.78, 56.94,8,8, 35.09,100.00
4351,72,47,22,68, 30.56, 65.28,11,9, 32.35,100.00
4352,72,7,12,25, 16.67,  9.72,4,2, 48.00,100.00
4353,72,13,9,25, 12.50, 18.06,4,3, 36.00,100.00
4354,72,12,9,25, 12.50, 16.67,4,3, 36.00,100.00
4355,72,18,6,25,  8.33, 25.00,4,4, 24.00,100.00
4356,72,14,15,32, 20.83, 19.44,5,3, 46.88,100.00
4357,72,20,12,32, 16.67, 27.78,5,4, 37.50,100.00
4358,72,19,12,32, 16.67, 26.39,5,4, 37.50,100.00
4359,72,25,9,32, 12.50, 34.72,5,5, 28.13,100.00
4360,72,12,12,25, 16.67, 16.67,4,3, 48.00,100.00
4361,72,18,9,25, 12.50, 25.00,4,4, 36.00,100.00
4362,72,17,9,25, 12.50, 23.61,4,4, 36.00,100.00
4363,72,23,6,25,  8.33, 31.94,4,5, 24.00,100.00
4364,72,19,15,32, 20.83, 26.39,5,4, 46.88,100.00
4365,72,25,12,32, 16.67, 34.72,5,5, 37.50,100.00
4366,72,24,13,37, 18.06, 33.33,6,5, 35.14,100.00
4367,72,30,10,37, 13.89, 41.67,6,6, 27.03,100.00
4368,72,14,13,25, 18.06, 19.44,4,3, 52.00,100.00
4369,72,20,10,25, 13.89, 27.78,4,4, 40.00,100.00
4370,72,19,10,25, 13.89, 26.39,4,4, 40.00,100.00
4371,72,25,7,25,  9.72, 34.72,4,5, 28.00,100.00
4372,72,21,19,45, 26.39, 29.17,6,4, 42.22,100.00
4373,72,27,16,45, 22.22, 37.50,6,5, 35.56,100.00
4374,72,26,16,45, 22.22, 36.11,6,5, 35.56,100.00
4375,72,32,13,45, 18.06, 44.44,6,6, 28.89,100.00
4376,72,19,13,25, 18.06, 26.39,4,4, 52.00,100.00
4377,72,25,10,25, 13.89, 34.72,4,5, 40.00,100.00
4378,72,24,10,25, 13.89, 33.33,4,5, 40.00,100.00
4379,72,30,7,25,  9.72, 41.67,4,6, 28.00,100.00
4380,72,26,19,45, 26.39, 36.11,6,5, 42.22,100.00
4381,72,32,16,45, 22.22, 44.44,6,6, 35.56,100.00
4382,72,31,18,50, 25.00, 43.06,7,6, 36.00,100.00
4383,72,37,15,50, 20.83, 51.39,7,7, 30.00,100.00
4384,72,14,12,25, 16.67, 19.44,4,3, 48.00,100.00
4385,72,20,9,25, 12.50, 27.78,4,4, 36.00,100.00
4386,72,19,9,25, 12.50, 26.39,4,4, 36.00,100.00
4387,72,25,6,25,  8.33, 34.72,4,5, 24.00,100.00
4388,72,21,17,39, 23.61, 29.17,6,4, 43.59,100.00
4389,72,27,14,39, 19.44, 37.50,6,5, 35.90,100.00
4390,72,26,14,39, 19.44, 36.11,6,5, 35.90,100.00
4391,72,32,11,39, 15.28, 44.44,6,6, 28.21,100.00
4392,72,19,12,25, 16.67, 26.39,4,4, 48.00,100.00
4393,72,25,9,25, 12.50, 34.72,4,5, 36.00,100.00
4394,72,24,9,25, 12.50, 33.33,4,5, 36.00,100.00
4395,72,30,6,25,  8.33, 41.67,4,6, 24.00,100.00
4396,72,26,17,39, 23.61, 36.11,6,5, 43.59,100.00
4397,72,32,14,39, 19.44, 44.44,6,6, 35.90,100.00
4398,72,31,15,44, 20.83, 43.06,7,6, 34.09,100.00
4399,72,37,14,48, 19.44, 51.39,8,7, 29.17,100.00
4400,72,21,13,25, 18.06, 29.17,4,4, 52.00,100.00
4401,72,27,10,25, 13.89, 37.50,4,5, 40.00,100.00
4402,72,26,10,25, 13.89, 36.11,4,5, 40.00,100.00
4403,72,32,7,25,  9.72, 44.44,4,6, 28.00,100.00
4404,72,28,21,52, 29.17, 38.89,7,5, 40.38,100.00
4405,72,34,18,52, 25.00, 47.22,7,6, 34.62,100.00
4406,72,33,18,52, 25.00, 45.83,7,6, 34.62,100.00
4407,72,39,15,52, 20.83, 54.17,7,7, 28.85,100.00
4408,72,26,13,25, 18.06, 36.11,4,5, 52.00,100.00
4409,72,32,10,25, 13.89, 44.44,4,6, 40.00,100.00
4410,72,31,10,25, 13.89, 43.06,4,6, 40.00,100.00
4411,72,37,7,25,  9.72, 51.39,4,7, 28.00,100.00
4412,72,33,21,52, 29.17, 45.83,7,6, 40.38,100.00
4413,72,39,18,52, 25.00, 54.17,7,7, 34.62,100.00
4414,72,38,20,57, 27.78, 52.78,8,7, 35.09,100.00
4415,72,44,21,65, 29.17, 61.11,10,8, 32.31,100.00
4416,72,11,12,25, 16.67, 15.28,4,3, 48.00,100.00
4417,72,17,9,25, 12.50, 23.61,4,4, 36.00,100.00
4418,72,16,9,25, 12.50, 22.22,4,4, 36.00,100.00
4419,72,22,6,25,  8.33, 30.56,4,5, 24.00,100.00
4420,72,18,15,32, 20.83, 25.00,5,4, 46.88,100.00
4421,72,24,12,32, 16.67, 33.33,5,5, 37.50,100.00
4422,72,23,12,32, 16.67, 31.94,5,5, 37.50,100.00
4423,72,29,9,32, 12.50, 40.28,5,6, 28.13,100.00
4424,72,16,12,25, 16.67, 22.22,4,4, 48.00,100.00
4425,72,22,9,25, 12.50, 30.56,4,5, 36.00,100.00
4426,72,21,9,25, 12.50, 29.17,4,5, 36.00,100.00
4427,72,27,6,25,  8.33, 37.50,4,6, 24.00,100.00
4428,72,23,15,32, 20.83, 31.94,5,5, 46.88,100.00
4429,72,29,12,32, 16.67, 40.28,5,6, 37.50,100.00
4430,72,28,13,37, 18.06, 38.89,6,6, 35.14,100.00
4431,72,34,10,37, 13.89, 47.22,6,7, 27.03,100.00
4432,72,18,13,25, 18.06, 25.00,4,4, 52.00,100.00
4433,72,24,10,25, 13.89, 33.33,4,5, 40.00,100.00
4434,72,23,10,25, 13.89, 31.94,4,5, 40.00,100.00
4435,72,29,7,25,  9.72, 40.28,4,6, 28.00,100.00
4436,72,25,19,45, 26.39, 34.72,6,5, 42.22,100.00
4437,72,31,16,45, 22.22, 43.06,6,6, 35.56,100.00
4438,72,30,16,45, 22.22, 41.67,6,6, 35.56,100.00
4439,72,36,13,45, 18.06, 50.00,6,7, 28.89,100.00
4440,72,23,13,25, 18.06, 31.94,4,5, 52.00,100.00
4441,72,29,10,25, 13.89, 40.28,4,6, 40.00,100.00
4442,72,28,10,25, 13.89, 38.89,4,6, 40.00,100.00
4443,72,34,7,25,  9.72, 47.22,4,7, 28.00,100.00
4444,72,30,19,45, 26.39, 41.67,6,6, 42.22,100.00
4445,72,36,16,45, 22.22, 50.00,6,7, 35.56,100.00
4446,72,35,18,50, 25.00, 48.61,7,7, 36.00,100.00
4447,72,41,15,50, 20.83, 56.94,7,8, 30.00,100.00
4448,72,18,12,25, 16.67, 25.00,4,4, 48.00,100.00
4449,72,24,9,25, 12.50, 33.33,4,5, 36.00,100.00
4450,72,23,9,25, 12.50, 31.94,4,5, 36.00,100.00
4451,72,29,6,25,  8.33, 40.28,4,6, 24.00,100.00
4452,72,25,17,39, 23.61, 34.72,6,5, 43.59,100.00
4453,72,31,14,39, 19.44, 43.06,6,6, 35.90,100.00
4454,72,30,14,39, 19.44, 41.67,6,6, 35.90,100.00
4455,72,36,11,39, 15.28, 50.00,6,7, 28.21,100.00
4456,72,23,12,25, 16.67, 31.94,4,5, 48.00,100.00
4457,72,29,9,25, 12.50, 40.28,4,6, 36.00,100.00
4458,72,28,9,25, 12.50, 38.89,4,6, 36.00,100.00
4459,72,34,6,25,  8.33, 47.22,4,7, 24.00,100.00
4460,72,30,17,39, 23.61, 41.67,6,6, 43.59,100.00
4461,72,36,14,39, 19.44, 50.00,6,7, 35.90,100.00
4462,72,35,15,44, 20.83, 48.61,7,7, 34.09,100.00
4463,72,41,14,48, 19.44, 56.94,8,8, 29.17,100.00
4464,72,25,13,25, 18.06, 34.72,4,5, 52.00,100.00
4465,72,31,10,25, 13.89, 43.06,4,6, 40.00,100.00
4466,72,30,10,25, 13.89, 41.67,4,6, 40.00,100.00
4467,72,36,7,25,  9.72, 50.00,4,7, 28.00,100.00
4468,72,32,21,52, 29.17, 44.44,7,6, 40.38,100.00
4469,72,38,18,52, 25.00, 52.78,7,7, 34.62,100.00
4470,72,37,18,52, 25.00, 51.39,7,7, 34.62,100.00
4471,72,43,15,52, 20.83, 59.72,7,8, 28.85,100.00
4472,72,30,13,25, 18.06, 41.67,4,6, 52.00,100.00
4473,72,36,10,25, 13.89, 50.00,4,7, 40.00,100.00
4474,72,35,10,25, 13.89, 48.61,4,7, 40.00,100.00
4475,72,41,7,25,  9.72, 56.94,4,8, 28.00,100.00
4476,72,37,21,52, 29.17, 51.39,7,7, 40.38,100.00
4477,72,43,18,52, 25.00, 59.72,7,8, 34.62,100.00
4478,72,42,20,57, 27.78, 58.33,8,8, 35.09,100.00
4479,72,48,21,65, 29.17, 66.67,10,9, 32.31,100.00
4480,72,10,12,25, 16.67, 13.89,4,3, 48.00,100.00
4481,72,16,9,25, 12.50, 22.22,4,4, 36.00,100.00
4482,72,15,9,25, 12.50, 20.83,4,4, 36.00,100.00
4483,72,21,6,25,  8.33, 29.17,4,5, 24.00,100.00
4484,72,17,15,32, 20.83, 23.61,5,4, 46.88,100.00
4485,72,23,12,32, 16.67, 31.94,5,5, 37.50,100.00
4486,72,22,12,32, 16.67, 30.56,5,5, 37.50,100.00
4487,72,28,9,32, 12.50, 38.89,5,6, 28.13,100.00
4488,72,15,12,25, 16.67, 20.83,4,4, 48.00,100.00
4489,72,21,9,25, 12.50, 29.17,4,5, 36.00,100.00
4490,72,20,9,25, 12.50, 27.78,4,5, 36.00,100.00
4491,72,26,6,25,  8.33, 36.11,4,6, 24.00,100.00
4492,72,22,15,32, 20.83, 30.56,5,5, 46.88,100.00
4493,72,28,12,32, 16.67, 38.89,5,6, 37.50,100.00
4494,72,27,13,37, 18.06, 37.50,6,6, 35.14,100.00
4495,72,33,10,37, 13.89, 45.83,6,7, 27.03,100.00
4496,72,17,13,25, 18.06, 23.61,4,4, 52.00,100.00
4497,72,23,10,25, 13.89, 31.94,4,5, 40.00,100.00
4498,72,22,10,25, 13.89, 30.56,4,5, 40.00,100.00
4499,72,28,7,25,  9.72, 38.89,4,6, 28.00,100.00
4500,72,24,19,45, 26.39, 33.33,6,5, 42.22,100.00
4501,72,30,16,45, 22.22, 41.67,6,6, 35.56,100.00
4502,72,29,16,45, 22.22, 40.28,6,6, 35.56,100.00
4503,72,35,13,45, 18.06, 48.61,6,7, 28.89,100.00
